133,11,41,36,122,92,133,11,41,36,122,92
133,11,41,36,122,92,133,11,41,36,122,92
133,11,41,36,122,92,133,11,41,36,122,92
133,11,41,36,122,92,133,11,41,36,122,92
132,11,41,36,121,91,133,11,41,36,122,92
132,11,41,36,121,91,133,11,41,36,122,92
132,11,41,36,121,91,133,11,41,36,122,92
131,11,41,36,120,91,134,11,41,37,122,92
130,11,41,36,119,90,134,11,41,37,122,92
129,11,41,36,118,90,134,11,41,37,122,92
129,11,41,36,118,90,135,11,41,38,123,93
128,11,41,36,117,90,135,11,41,38,123,93
128,11,41,36,117,90,135,11,41,38,123,93
128,11,41,36,117,90,135,11,41,38,123,93
128,11,41,36,117,90,135,11,41,38,123,93
128,11,41,36,117,90,135,11,41,38,123,93
128,11,41,36,117,90,135,11,41,38,123,93
128,11,41,36,117,90,135,11,41,38,123,93
128,11,41,36,117,90,136,11,41,39,124,94
127,11,40,36,116,90,135,11,41,39,123,94
127,11,40,36,116,90,135,11,41,39,123,94
127,11,40,36,116,90,135,11,41,39,123,94
127,11,40,36,116,90,135,11,41,39,123,94
127,11,40,36,116,90,135,11,41,39,123,94
127,11,40,36,116,90,135,11,41,39,123,94
127,11,40,36,116,90,135,11,41,39,123,94
128,11,40,36,117,90,135,11,41,39,123,94
128,11,40,36,117,90,134,11,41,39,122,93
128,11,40,36,117,90,134,11,41,39,122,93
129,11,40,37,118,91,134,11,41,39,122,93
129,11,40,37,118,91,134,11,41,39,122,93
