108,62,24,33,31,87,66,108,62,24,33,31,87,66
108,62,24,33,31,87,66,108,62,24,33,31,87,66
107,61,24,32,30,84,63,108,62,24,33,31,87,66
107,61,24,32,30,84,63,108,62,24,33,31,87,66
106,60,24,32,30,83,62,108,62,24,33,31,87,66
106,60,24,32,30,83,62,108,62,24,33,31,87,66
106,60,24,32,30,83,62,108,62,24,33,31,87,66
106,60,24,32,30,83,62,108,62,24,33,31,87,66
106,60,24,32,30,83,62,108,62,24,33,31,87,66
107,61,24,32,31,85,64,108,62,24,33,31,87,66
107,61,24,32,31,85,64,108,62,24,33,31,87,66
107,61,24,32,31,85,64,108,62,24,33,31,87,66
107,61,24,32,31,85,64,108,62,24,33,31,87,66
107,61,24,32,31,85,64,107,61,24,33,31,86,66
107,61,24,32,31,85,64,108,62,24,34,31,87,66
107,61,24,32,31,85,64,108,62,24,34,31,87,66
107,61,24,32,31,85,64,108,62,24,34,31,87,66
107,61,24,32,31,85,64,108,62,24,34,31,87,66
108,62,24,32,32,86,65,108,62,24,34,31,87,66
108,62,24,32,32,86,65,108,62,24,34,31,87,66
108,62,24,32,32,86,65,108,62,24,34,31,87,66
108,62,24,32,32,86,65,109,63,24,34,31,89,66
108,62,24,32,32,86,65,109,63,24,34,31,89,66
108,62,24,32,32,86,65,109,63,24,34,31,89,66
108,62,24,32,32,86,65,109,63,24,34,31,89,66
108,62,24,32,32,86,65,109,63,24,34,31,89,66
109,62,25,32,33,87,65,110,64,24,34,32,90,70
109,62,25,32,33,87,65,110,64,24,34,32,90,70
109,62,25,32,33,87,65,110,64,24,34,32,90,70
109,62,25,32,33,87,65,111,65,24,34,32,91,71
109,62,25,32,33,87,65,111,65,24,34,32,91,71
