88,53,23,4,39,27,70,52,88,53,23,4,39,27,70,52
88,53,23,4,39,27,70,52,88,53,23,4,39,27,70,52
88,53,23,4,39,27,70,52,88,53,23,4,39,27,70,52
88,53,23,4,39,27,70,52,89,54,23,4,40,28,72,54
88,53,23,4,39,27,70,52,89,54,23,4,40,28,72,54
88,53,23,4,39,27,70,52,89,54,23,4,40,28,72,54
88,53,23,4,39,27,70,52,89,54,23,4,40,28,72,54
88,53,23,4,39,27,70,52,89,54,23,4,40,28,72,54
88,53,23,4,39,27,70,52,89,54,23,4,40,28,72,54
88,53,23,4,39,27,70,52,90,54,24,4,40,28,75,58
88,53,23,4,39,27,70,52,91,54,25,4,41,29,75,61
88,53,23,4,39,27,70,52,90,53,25,4,41,29,74,60
89,53,24,4,40,28,70,55,90,53,25,4,41,29,74,60
89,53,24,4,40,28,70,55,90,53,25,4,41,29,74,60
89,53,24,4,40,28,70,55,91,53,26,4,41,30,76,62
89,53,24,4,40,28,70,55,92,54,26,4,41,30,78,62
89,53,24,4,40,28,70,55,93,54,27,4,41,30,78,63
89,53,24,4,40,28,70,55,93,54,27,4,41,30,78,63
89,53,24,4,40,28,70,55,93,54,27,4,41,30,78,63
90,53,25,4,40,28,70,55,93,54,27,4,41,30,78,63
90,53,25,4,40,28,70,55,94,55,27,4,41,31,79,66
90,53,25,4,40,28,70,55,94,55,27,4,41,31,79,66
90,53,25,4,40,28,70,55,94,55,27,4,41,31,79,66
90,53,25,4,40,28,70,55,94,55,27,4,41,31,79,66
90,53,25,4,40,28,70,55,95,56,27,4,41,31,81,66
90,53,25,4,40,28,70,55,95,56,27,4,41,31,81,66
90,53,25,4,40,28,70,55,95,56,27,4,41,31,81,66
90,53,25,4,40,28,70,55,95,56,27,4,41,31,81,66
91,53,25,5,40,28,71,55,96,57,27,4,42,32,81,68
91,53,25,5,40,28,71,55,96,57,27,4,42,32,81,68
91,53,25,5,40,28,71,55,96,57,27,4,42,32,81,68
