0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
0.05719251728392318,-0.2600710600932043,-1.6412401058522603,-0.20701606117803473
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.3932909843289851,-0.3075850991388938,-1.0646422522351378,-1.1902285364187288
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-0.22671022478651476,-0.33918361851238693,-1.489938217004573,-0.6461299283331035
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.36747140345413,-0.3907781206977986,-2.412097656773926,0.2798544006689271
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.0661892574958467,-0.5736054508326851,-1.509262055377489,0.10801505612411477
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
-1.4474194198075685,-0.18036329300246784,-0.9921342548029966,-0.052945592608683284
