-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
-1.5112097192605198,2.2795128070339468,-0.23999856854841922,0.2005404626078053,0.896890036596508,-1.7046400908340336,-0.9356104298846238,-0.49971513298767434
