55.0,21.573877361149467,55.0,21.573877361149467
55.0,21.573877361149467,55.0,21.573877361149467
54.0,21.573877361149467,55.0,21.573877361149467
55.0,22.573877361149467,55.0,21.573877361149467
56.0,22.573877361149467,55.0,21.573877361149467
57.0,22.573877361149467,55.0,21.573877361149467
58.0,25.96734670143683,54.0,21.573877361149467
59.0,26.96734670143683,54.0,21.573877361149467
60.0,28.3608160417242,53.0,21.573877361149467
59.0,28.3608160417242,54.0,24.96734670143683
60.0,30.3608160417242,54.0,24.96734670143683
61.0,31.3608160417242,53.0,23.96734670143683
61.0,31.3608160417242,53.0,23.96734670143683
62.0,32.3608160417242,53.0,23.96734670143683
63.0,37.3608160417242,54.0,25.96734670143683
63.0,37.3608160417242,54.0,25.96734670143683
64.0,40.3608160417242,53.0,20.967346701436835
65.0,40.3608160417242,53.0,20.967346701436835
66.0,40.3608160417242,53.0,20.967346701436835
66.0,40.3608160417242,53.0,20.967346701436835
67.0,42.147754722298934,53.0,20.967346701436835
68.0,44.541224062586295,53.0,20.967346701436835
68.0,44.541224062586295,54.0,22.12216482318301
68.0,44.541224062586295,54.0,22.12216482318301
69.0,50.541224062586295,55.0,27.12216482318301
70.0,51.541224062586295,55.0,27.12216482318301
70.0,51.541224062586295,54.0,27.12216482318301
70.0,51.541224062586295,54.0,27.12216482318301
69.0,50.147754722298934,54.0,27.12216482318301
69.0,50.147754722298934,54.0,27.12216482318301
68.0,50.147754722298934,54.0,27.12216482318301
68.0,50.147754722298934,54.0,27.12216482318301
69.0,51.541224062586295,54.0,27.12216482318301
70.0,53.93469340287366,54.0,27.12216482318301
70.0,53.93469340287366,55.0,28.12216482318301
71.0,55.93469340287366,56.0,28.12216482318301
72.0,56.93469340287366,57.0,29.12216482318301
71.0,55.93469340287366,57.0,29.12216482318301
71.0,55.93469340287366,56.0,27.728695482895642
72.0,58.32816274316103,56.0,27.728695482895642
73.0,58.7216320834484,56.0,27.728695482895642
74.0,62.115101423735766,56.0,27.728695482895642
74.0,62.115101423735766,56.0,27.728695482895642
75.0,64.68897878488524,56.0,27.728695482895642
76.0,69.83673350718416,56.0,27.728695482895642
77.0,73.23020284747153,56.0,27.728695482895642
78.0,75.01714152804627,56.0,27.728695482895642
79.0,76.01714152804627,56.0,27.728695482895642
80.0,79.19754954890837,56.0,27.728695482895642
81.0,80.35236767065454,56.0,27.728695482895642
82.0,83.53277569151665,55.0,26.728695482895642
