57.0,15.0,11.0,45.0,57.0,15.0,11.0,45.0
57.0,15.0,11.0,45.0,57.0,15.0,11.0,45.0
58.0,15.0,13.0,49.0,57.0,15.0,11.0,45.0
58.0,15.0,13.0,49.0,56.0,15.0,11.0,45.0
59.0,16.0,15.0,53.0,56.0,15.0,11.0,45.0
59.0,16.0,15.0,53.0,56.0,15.0,11.0,45.0
59.0,16.0,15.0,53.0,56.0,15.0,11.0,45.0
59.0,16.0,15.0,53.0,57.0,15.0,11.0,49.0
60.0,16.0,15.0,54.0,57.0,15.0,11.0,49.0
61.0,17.0,16.0,56.0,57.0,15.0,11.0,49.0
61.0,17.0,16.0,56.0,57.0,15.0,11.0,49.0
61.0,17.0,16.0,56.0,57.0,15.0,11.0,49.0
61.0,17.0,16.0,56.0,57.0,15.0,11.0,49.0
62.0,17.0,18.0,65.0,58.0,16.0,11.0,50.0
62.0,17.0,18.0,65.0,59.0,16.0,11.0,50.0
63.0,17.0,21.0,67.0,60.0,17.0,13.0,54.0
64.0,17.0,22.0,70.0,60.0,17.0,13.0,54.0
65.0,18.0,23.0,71.0,60.0,17.0,13.0,54.0
66.0,18.0,23.0,71.0,60.0,17.0,13.0,54.0
67.0,18.0,24.0,74.0,60.0,17.0,13.0,54.0
66.0,18.0,24.0,73.0,60.0,17.0,13.0,54.0
65.0,17.0,24.0,71.0,60.0,17.0,13.0,54.0
66.0,17.0,25.0,71.0,60.0,17.0,13.0,54.0
66.0,17.0,25.0,71.0,60.0,17.0,13.0,54.0
66.0,17.0,25.0,71.0,60.0,17.0,13.0,54.0
66.0,17.0,25.0,71.0,60.0,17.0,13.0,54.0
66.0,17.0,25.0,71.0,60.0,17.0,13.0,54.0
67.0,17.0,26.0,76.0,60.0,17.0,13.0,54.0
66.0,17.0,26.0,76.0,60.0,17.0,13.0,54.0
65.0,17.0,25.0,74.0,60.0,17.0,13.0,54.0
65.0,17.0,25.0,74.0,60.0,17.0,13.0,54.0
