-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.04163062851976056,0.20886701433301727,0.35697535757492216,-0.2440590183126975,-1.8737878517145086,-1.8590047658252564,-0.3043473712788505,0.4603891402091056
-0.04163062851976056,0.20886701433301727,0.35697535757492216,-0.2440590183126975,-1.8737878517145086,-1.8590047658252564,-0.3043473712788505,0.4603891402091056
0.08547423783127182,1.4848736533171827,0.6155130022416002,-0.6070364602262076,-1.8511170585909626,-2.02083103964034,0.9108197099143831,-0.1829281842972843
0.08547423783127182,1.4848736533171827,0.6155130022416002,-0.6070364602262076,-1.8511170585909626,-2.02083103964034,0.9108197099143831,-0.1829281842972843
0.08547423783127182,1.4848736533171827,0.6155130022416002,-0.6070364602262076,-1.8511170585909626,-2.02083103964034,0.9108197099143831,-0.1829281842972843
0.08547423783127182,1.4848736533171827,0.6155130022416002,-0.6070364602262076,-1.8511170585909626,-2.02083103964034,0.9108197099143831,-0.1829281842972843
0.08547423783127182,1.4848736533171827,0.6155130022416002,-0.6070364602262076,-1.8511170585909626,-2.02083103964034,0.9108197099143831,-0.1829281842972843
0.08547423783127182,1.4848736533171827,0.6155130022416002,-0.6070364602262076,-1.8511170585909626,-2.02083103964034,0.9108197099143831,-0.1829281842972843
0.08547423783127182,1.4848736533171827,0.6155130022416002,-0.6070364602262076,-1.8511170585909626,-2.02083103964034,0.9108197099143831,-0.1829281842972843
