88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
87,52,23,26,70,50,88,53,23,27,70,52
87,52,23,26,70,50,88,53,23,27,70,52
87,52,23,26,70,50,88,53,23,27,70,52
87,52,23,26,70,50,88,53,23,27,70,52
86,51,23,26,69,50,88,53,23,27,70,52
87,52,23,26,70,50,88,53,23,27,70,52
87,52,23,26,70,50,88,53,23,27,70,52
87,52,23,26,70,50,89,54,23,27,71,52
87,52,23,26,70,50,89,54,23,27,71,52
87,52,23,26,70,50,89,54,23,27,71,52
87,52,23,26,70,50,90,55,23,27,72,52
87,52,23,26,70,50,90,55,23,27,72,52
88,53,23,26,72,50,90,55,23,27,72,52
89,54,23,26,74,52,90,55,23,27,72,52
89,54,23,26,74,52,91,56,23,27,74,52
89,54,23,26,74,52,91,56,23,27,74,52
89,54,23,26,74,52,92,57,23,27,75,52
89,54,23,26,74,52,92,57,23,27,75,52
90,55,23,27,76,55,92,57,23,27,75,52
90,55,23,27,76,55,92,57,23,27,75,52
90,55,23,27,76,55,92,57,23,27,75,52
90,55,23,27,76,55,92,57,23,27,75,52
90,55,23,27,76,55,93,58,23,27,76,52
90,55,23,27,76,55,93,58,23,27,76,52
90,55,23,27,76,55,92,58,23,27,75,51
