133,69,33,36,122,92,133,69,33,36,122,92
133,69,33,36,122,92,133,69,33,36,122,92
133,69,33,36,122,92,133,69,33,36,122,92
132,69,32,35,120,89,133,69,33,36,122,92
131,69,32,35,119,88,133,69,33,36,122,92
131,69,32,35,119,88,133,69,33,36,122,92
130,69,32,34,118,87,133,69,33,36,122,92
129,68,32,34,117,87,134,70,33,37,122,92
128,68,31,34,116,86,134,70,33,37,122,92
127,67,31,34,115,86,134,70,33,37,122,92
127,67,31,34,115,86,135,71,33,38,123,93
126,66,31,34,114,86,135,71,33,38,123,93
126,66,31,34,114,86,135,71,33,38,123,93
126,66,31,34,114,86,135,71,33,38,123,93
126,66,31,34,114,86,135,71,33,38,123,93
126,66,31,34,114,86,135,71,33,38,123,93
126,66,31,34,114,86,135,71,33,38,123,93
126,66,31,34,114,86,135,71,33,38,123,93
126,66,31,34,114,86,136,71,34,39,124,94
125,66,31,34,113,86,135,71,33,39,123,94
125,66,31,34,113,86,135,71,33,39,123,94
125,66,31,34,113,86,135,71,33,39,123,94
125,66,31,34,113,86,135,71,33,39,123,94
126,66,31,35,114,87,135,71,33,39,123,94
126,66,31,35,114,87,135,71,33,39,123,94
126,66,31,35,114,87,135,71,33,39,123,94
126,66,31,35,114,87,135,71,33,39,123,94
126,66,31,35,114,87,134,70,33,39,122,93
126,66,31,35,114,87,134,70,33,39,122,93
127,66,32,36,115,89,134,70,33,39,122,93
127,66,32,36,115,89,134,70,33,39,122,93
