88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
89,53,23,27,71,52,88,53,23,27,70,52
89,53,23,27,71,52,88,53,23,27,70,52
89,53,23,27,71,52,88,53,23,27,70,52
90,53,24,27,72,52,88,53,23,27,70,52
90,53,24,27,72,52,88,53,23,27,70,52
90,53,24,27,72,52,87,52,23,27,70,52
90,53,24,27,72,52,87,52,23,27,70,52
90,53,24,27,72,52,87,52,23,27,70,52
91,53,25,27,73,52,86,51,23,27,69,52
91,53,25,27,73,52,86,51,23,27,69,52
91,53,25,27,73,52,86,51,23,27,69,52
91,53,25,27,73,52,86,51,23,27,69,52
91,53,25,27,73,52,86,51,23,27,69,52
91,53,25,27,73,52,85,50,23,26,68,51
91,53,25,27,73,52,86,51,23,26,69,51
91,53,25,27,73,52,86,51,23,26,69,51
91,53,25,27,73,52,87,51,23,26,69,51
91,53,25,27,73,52,87,51,23,26,69,51
91,53,25,27,73,52,87,51,23,26,69,51
91,53,25,27,73,52,87,51,23,26,69,51
91,53,25,27,73,52,88,51,23,26,69,51
92,54,25,27,75,52,88,51,23,26,69,51
93,54,25,27,76,52,88,51,23,26,69,51
93,54,25,27,76,52,87,50,23,26,67,48
93,54,25,27,76,52,88,51,23,26,68,48
93,54,25,27,76,52,88,51,23,26,68,48
93,54,25,27,76,52,89,52,23,26,70,50
