88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,88,53,23,27,70,52
88,53,23,27,70,52,89,54,23,27,71,52
89,54,23,28,70,52,90,54,24,27,72,55
89,54,23,28,70,52,90,54,24,27,72,55
89,54,23,28,70,52,90,54,24,27,72,55
88,54,22,27,69,50,90,54,24,27,72,55
88,54,22,27,69,50,90,54,24,27,72,55
87,53,22,27,67,50,90,54,24,27,72,55
87,53,22,27,67,50,90,54,24,27,72,55
88,54,22,27,69,52,90,54,24,27,72,55
88,54,22,27,69,52,91,54,25,27,72,55
88,54,22,27,69,52,90,54,25,26,71,54
88,54,22,27,69,52,89,53,25,26,70,53
88,54,22,27,69,52,89,53,25,26,70,53
88,54,22,27,69,52,89,53,25,26,70,53
88,54,22,27,69,52,89,53,25,26,70,53
88,54,22,27,69,52,89,53,25,26,70,53
88,54,22,27,69,52,89,53,25,26,70,53
89,55,22,27,71,52,88,52,25,25,70,51
89,55,22,27,71,52,88,52,25,25,70,51
89,55,22,27,71,52,88,52,25,25,70,51
89,55,22,27,71,52,88,52,25,25,70,51
89,55,22,27,71,52,88,52,25,25,70,51
89,55,22,27,71,52,87,52,25,24,68,49
88,54,22,27,71,52,87,52,25,24,68,49
88,54,22,27,71,52,86,51,25,23,67,47
88,54,22,27,71,52,86,51,25,23,67,47
88,54,22,27,71,52,86,51,25,23,67,47
88,54,22,27,71,52,86,51,25,23,67,47
87,53,22,27,70,52,86,51,25,23,67,47
