userSpecific0,userSpecific1
212,636.677
212,636.677
212,636.677
212,636.677
212,636.677
212,636.677
212,636.677
212,636.677
212,636.677
212,636.677
212,636.677
212,636.677
213,636.677
213,636.677
213,636.677
213,636.677
212,632.606
212,632.606
212,632.606
212,632.606
213,634.964
213,634.964
213,634.964
213,634.964
214,639.944
214,639.944
214,639.944
213,635.983
213,635.983
213,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
214,635.983
215,635.983
215,635.983
215,635.983
215,635.983
215,635.983
215,635.983
215,635.983
214,633.178
214,633.178
214,633.178
214,633.178
213,629.642
213,629.642
213,629.642
213,629.642
213,629.642
213,629.642
213,629.642
213,629.642
214,632.437
214,632.437
214,632.437
215,632.437
215,632.437
215,632.437
215,632.437
215,632.437
215,632.437
215,632.437
215,632.437
216,632.437
217,632.437
217,632.437
217,632.437
217,632.437
217,632.437
217,632.437
217,632.437
217,632.437
216,628.936
216,628.936
216,628.936
216,628.936
216,628.936
216,628.936
216,628.936
216,628.936
216,628.936
216,628.936
216,628.936
215,624.796
215,624.796
215,624.796
215,624.796
215,624.796
215,624.796
215,624.796
215,624.796
215,624.796
215,624.796
215,624.796
214,621.209
214,621.209
214,621.209
215,621.209
215,621.209
215,621.209
215,621.209
215,621.209
215,621.209
215,621.209
215,621.209
215,621.209
215,621.209
214,617.176
214,617.176
214,617.176
214,617.176
214,617.176
214,617.176
214,617.176
214,617.176
214,617.176
214,617.176
214,617.176
215,619.493
216,619.493
216,619.493
216,619.493
217,626.638
217,626.638
217,626.638
217,626.638
217,626.638
218,626.638
218,626.638
218,626.638
218,626.638
218,626.638
218,626.638
218,626.638
218,626.638
219,631.749
220,635.768
220,635.768
220,635.768
220,635.768
220,635.768
220,635.768
220,635.768
221,635.768
221,635.768
221,635.768
222,635.768
222,635.768
222,635.768
222,635.768
222,635.768
222,635.768
222,635.768
222,635.768
222,635.768
221,626.905
221,626.905
222,626.905
222,626.905
222,626.905
222,626.905
222,626.905
222,626.905
222,626.905
222,626.905
222,626.905
223,626.905
223,626.905
224,626.905
224,626.905
223,623.128
224,623.128
224,623.128
224,623.128
224,623.128
224,623.128
224,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
225,623.128
226,628.326
226,628.326
227,628.326
227,628.326
227,628.326
227,628.326
227,628.326
227,628.326
227,628.326
228,628.326
228,628.326
228,628.326
228,628.326
229,636.131
229,636.131
228,631.822
228,631.822
228,631.822
229,631.822
229,631.822
229,631.822
229,631.822
229,631.822
228,629.027
228,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
229,629.027
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
228,623.096
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
229,626.192
230,632.222
231,638.576
231,638.576
231,638.576
231,638.576
231,638.576
231,638.576
231,638.576
231,638.576
231,638.576
231,638.576
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
232,642.467
233,645.564
233,645.564
233,645.564
233,645.564
233,645.564
233,645.564
233,645.564
233,645.564
233,645.564
234,645.564
234,645.564
233,642.035
233,642.035
233,642.035
233,642.035
233,642.035
233,642.035
232,637.865
232,637.865
232,637.865
232,637.865
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
233,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
232,640.934
233,644.941
233,644.941
233,644.941
233,644.941
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
232,641.439
231,637.853
231,637.853
231,637.853
230,633.771
230,633.771
230,633.771
230,633.771
230,633.771
230,633.771
230,633.771
230,633.771
230,633.771
230,633.771
229,630.977
229,630.977
229,630.977
229,630.977
229,630.977
228,627.102
228,627.102
228,627.102
228,627.102
228,627.102
228,627.102
229,631.424
229,631.424
228,631.424
228,631.424
229,634.527
229,634.527
229,634.527
229,634.527
230,636.649
230,636.649
230,636.649
230,636.649
230,636.649
230,636.649
230,636.649
230,636.649
230,636.649
230,636.649
230,636.649
230,636.649
229,632.535
229,632.535
229,632.535
229,632.535
229,632.535
229,632.535
229,632.535
228,629.5
228,629.5
228,629.5
228,629.5
229,632.477
229,632.477
229,632.477
229,632.477
229,632.477
229,632.477
229,632.477
229,632.477
229,632.477
229,632.477
229,632.477
229,632.477
228,627.412
228,627.412
228,627.412
228,627.412
228,627.412
228,627.412
228,627.412
228,627.412
228,627.412
