212.0,318.33842550258396,212.0,318.33842550258396
212.0,318.33842550258396,212.0,318.33842550258396
212.0,318.33842550258396,212.0,318.33842550258396
213.0,320.51928561674515,211.0,316.16966913859153
213.0,320.51928561674515,211.0,316.16966913859153
213.0,320.51928561674515,211.0,316.16966913859153
213.0,320.51928561674515,210.0,314.3817218922352
213.0,320.51928561674515,210.0,314.3817218922352
214.0,322.09014571873195,210.0,314.3817218922352
214.0,322.09014571873195,210.0,314.3817218922352
215.0,324.2015484789247,210.0,314.3817218922352
215.0,324.2015484789247,210.0,314.3817218922352
215.0,324.2015484789247,210.0,314.3817218922352
215.0,324.2015484789247,210.0,314.3817218922352
215.0,324.2015484789247,211.0,316.66496063751305
215.0,324.2015484789247,211.0,316.66496063751305
215.0,324.2015484789247,211.0,316.66496063751305
215.0,324.2015484789247,211.0,316.66496063751305
215.0,324.2015484789247,211.0,316.66496063751305
216.0,326.35636660067087,211.0,316.66496063751305
216.0,326.35636660067087,211.0,316.66496063751305
216.0,326.35636660067087,211.0,316.66496063751305
217.0,326.35636660067087,212.0,318.2890294831681
217.0,326.35636660067087,211.0,316.88612921365467
218.0,326.35636660067087,211.0,316.88612921365467
219.0,328.36579752989695,211.0,316.88612921365467
219.0,328.36579752989695,211.0,316.88612921365467
218.0,326.5778502835406,211.0,316.88612921365467
218.0,326.5778502835406,210.0,314.99270597592607
219.0,328.6387664677686,210.0,314.99270597592607
219.0,328.6387664677686,210.0,314.99270597592607
219.0,328.6387664677686,210.0,314.99270597592607
220.0,330.28453118810296,211.0,317.0248085880767
221.0,332.1409831674229,210.0,315.32779486292225
221.0,332.1409831674229,211.0,317.72126420320956
222.0,334.142443246172,210.0,315.87532889861467
223.0,336.3359929777611,210.0,315.87532889861467
224.0,337.8644363972315,210.0,315.87532889861467
225.0,339.895589358974,210.0,315.87532889861467
226.0,341.93090382619926,210.0,315.87532889861467
227.0,343.9548724770203,210.0,315.87532889861467
227.0,343.9548724770203,210.0,315.87532889861467
227.0,343.9548724770203,210.0,315.87532889861467
227.0,343.9548724770203,210.0,315.87532889861467
227.0,343.9548724770203,209.0,313.8400144313895
227.0,343.9548724770203,210.0,315.84944536061556
227.0,343.9548724770203,210.0,315.84944536061556
227.0,343.9548724770203,210.0,315.84944536061556
228.0,345.50315993905383,209.0,313.97854663133046
228.0,345.50315993905383,209.0,313.97854663133046
228.0,345.50315993905383,209.0,313.97854663133046
