userSpecific0,userSpecific1
217,645.79
217,645.79
216,641.513
216,641.513
216,641.513
216,641.513
217,645.375
217,645.375
217,645.375
217,645.375
217,645.375
217,645.375
217,645.375
217,645.375
216,643.253
216,643.253
216,643.253
216,643.253
216,643.253
216,643.253
216,643.253
216,643.253
216,643.253
216,643.253
217,646.755
218,650.758
218,650.758
218,650.758
218,650.758
218,650.758
218,650.758
219,654.758
219,654.758
219,654.758
219,654.758
219,654.758
218,648.473
218,648.473
218,648.473
218,648.473
218,648.473
217,644.089
217,644.089
217,644.089
218,650.089
218,650.089
218,650.089
218,650.089
218,650.089
218,650.089
217,646.819
217,646.819
217,646.819
217,646.819
217,646.819
216,642.04
217,646.595
217,646.595
217,646.595
216,643.051
216,643.051
216,643.051
216,643.051
216,643.051
216,643.051
216,643.051
216,643.051
216,643.051
216,643.051
215,639.099
214,635.831
214,635.831
213,631.011
213,631.011
214,638.115
214,638.115
215,645.104
214,641.567
214,641.567
213,638.11
213,638.11
213,638.11
214,640.897
214,640.897
214,640.897
213,635.367
213,635.367
213,635.367
212,630.865
211,627.768
211,627.768
211,627.768
212,629.778
212,629.778
212,629.778
211,626.12
211,626.12
211,626.12
211,626.12
211,626.12
212,628.907
211,625.113
211,625.113
211,625.113
210,620.332
210,620.332
210,620.332
209,616.864
208,610.56
208,610.56
208,610.56
208,610.56
208,610.56
208,610.56
207,606.867
207,606.867
207,606.867
207,606.867
207,606.867
207,606.867
206,602.886
206,602.886
206,602.886
205,598.937
204,594.527
204,594.527
203,591.095
204,593.89
204,593.89
203,589.066
203,589.066
204,593.376
204,593.376
203,586.255
203,586.255
203,586.255
203,586.255
203,586.255
202,584.245
202,584.245
202,584.245
202,584.245
201,580.953
201,580.953
200,575.887
200,575.887
200,575.887
200,575.887
200,575.887
200,575.887
200,575.887
201,578.675
200,574.283
201,578.291
201,578.291
201,578.291
201,578.291
201,578.291
201,578.291
201,578.291
201,578.291
200,574.643
200,574.643
199,569.53
199,569.53
199,569.53
199,569.53
199,569.53
199,569.53
199,569.53
200,574.016
200,574.016
200,574.016
201,578.803
201,578.803
201,578.803
201,578.803
201,578.803
201,578.803
202,582.803
202,582.803
202,582.803
202,582.803
202,582.803
202,582.803
202,582.803
202,582.803
202,582.803
203,586.811
203,586.811
203,586.811
204,592.104
204,592.104
204,592.104
205,596.111
204,592.695
204,592.695
204,592.695
204,592.695
204,592.695
204,592.695
204,592.695
204,592.695
205,595.604
204,592.666
204,592.666
203,584.962
203,584.962
203,584.962
203,584.962
204,588.965
204,588.965
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
205,593.548
206,599.076
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
207,603.781
208,606.587
208,606.587
208,606.587
208,606.587
207,602.679
207,602.679
207,602.679
207,602.679
207,602.679
207,602.679
206,598.88
206,598.88
205,592.436
205,592.436
205,592.436
204,587.95
204,587.95
204,587.95
204,587.95
204,587.95
204,587.95
204,587.95
204,587.95
204,587.95
204,587.95
205,593.478
205,593.478
205,593.478
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
206,597.142
205,593.549
205,593.549
205,593.549
205,593.549
204,588.328
204,588.328
204,588.328
204,588.328
204,588.328
204,588.328
204,588.328
204,588.328
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
205,591.237
204,587.329
204,587.329
204,587.329
204,587.329
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
203,585.012
202,580.118
202,580.118
203,584.79
203,584.79
202,577.686
201,571.686
201,571.686
201,571.686
201,571.686
201,571.686
201,571.686
200,559.927
200,559.927
200,559.927
200,559.927
200,559.927
200,559.927
200,559.927
201,564.237
201,564.237
201,564.237
200,559.51
200,559.51
200,559.51
200,559.51
200,559.51
200,559.51
201,562.493
202,566.04
202,566.04
202,566.04
202,566.04
202,566.04
202,566.04
202,566.04
202,566.04
202,566.04
202,566.04
203,569.136
203,569.136
203,569.136
203,569.136
203,569.136
202,565.674
202,565.674
202,565.674
203,569.674
203,569.674
202,566.389
202,566.389
202,566.389
202,566.389
202,566.389
202,566.389
202,566.389
202,566.389
202,566.389
203,574.366
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
202,570.83
201,563.671
201,563.671
201,563.671
200,557.665
199,554.86
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
200,560.845
199,556.446
199,556.446
200,563.55
199,557.986
198,553.524
198,553.524
198,553.524
198,553.524
198,553.524
198,553.524
198,553.524
197,549.977
197,549.977
197,549.977
198,554.653
197,549.264
196,545.245
197,553.048
197,553.048
197,553.048
198,559.241
198,559.241
198,559.241
198,559.241
198,559.241
198,559.241
199,565.144
199,565.144
199,565.144
200,569.192
200,569.192
200,569.192
200,569.192
200,569.192
199,564.399
199,564.399
199,564.399
198,558.772
198,558.772
198,558.772
197,550.147
197,550.147
197,550.147
197,550.147
197,550.147
196,546.43
196,546.43
196,546.43
196,546.43
196,546.43
196,546.43
196,546.43
196,546.43
196,546.43
195,539.823
195,539.823
195,539.823
194,534.119
194,534.119
194,534.119
194,534.119
194,534.119
193,530.122
193,530.122
193,530.122
193,530.122
193,530.122
193,530.122
193,530.122
192,525.951
192,525.951
192,525.951
191,522.489
192,525.397
192,525.397
192,525.397
191,521.095
191,521.095
191,521.095
191,521.095
191,521.095
190,516.372
190,516.372
190,516.372
191,520.877
190,514.945
190,514.945
190,514.945
190,514.945
190,514.945
190,514.945
190,514.945
190,514.945
190,514.945
190,514.945
190,514.945
189,506.279
188,502.965
187,497.958
187,497.958
186,493.501
186,493.501
186,493.501
186,493.501
186,493.501
186,493.501
186,493.501
186,493.501
186,493.501
186,493.501
187,498.249
186,494.053
186,494.053
186,494.053
186,494.053
186,494.053
186,494.053
186,494.053
186,494.053
186,494.053
186,494.053
186,494.053
187,499.581
187,499.581
187,499.581
187,499.581
187,499.581
187,499.581
187,499.581
186,496.495
186,496.495
186,496.495
186,496.495
186,496.495
186,496.495
186,496.495
186,496.495
186,496.495
186,496.495
185,493.033
186,497.819
186,497.819
186,497.819
187,502.466
187,502.466
187,502.466
187,502.466
187,502.466
187,502.466
187,502.466
187,502.466
187,502.466
188,508.3
188,508.3
189,510.919
189,510.919
189,510.919
189,510.919
189,510.919
189,510.919
190,513.828
190,513.828
190,513.828
190,513.828
190,513.828
191,516.736
191,516.736
190,512.784
190,512.784
190,512.784
191,516.906
191,516.906
191,516.906
191,516.906
191,516.906
191,516.906
191,516.906
191,516.906
190,512.596
190,512.596
190,512.596
190,512.596
191,517.576
190,512.343
190,512.343
190,512.343
190,512.343
190,512.343
189,506.406
189,506.406
190,512.411
189,508.573
189,508.573
189,508.573
189,508.573
190,512.888
190,512.888
190,512.888
190,512.888
190,512.888
190,512.888
190,512.888
190,512.888
190,512.888
190,512.888
191,520.164
190,515.952
190,515.952
190,515.952
190,515.952
189,513.52
