userSpecific0,userSpecific1
196,572.378
196,572.378
195,568.533
195,568.533
195,568.533
195,568.533
195,568.533
195,568.533
195,568.533
195,568.533
196,570.891
196,570.891
196,570.891
196,570.891
196,570.891
196,570.891
196,570.891
196,570.891
196,570.891
197,577.071
197,577.071
197,577.071
197,577.071
197,577.071
198,580.379
197,575.597
197,575.597
197,575.597
196,572.059
196,572.059
196,572.059
197,576.846
197,576.846
196,573.31
196,573.31
195,564.849
195,564.849
195,564.849
194,561.027
195,565.075
195,565.075
195,565.075
195,565.075
195,565.075
195,565.075
195,565.075
195,565.075
195,565.075
196,567.101
196,567.101
196,567.101
195,561.76
196,563.901
196,563.901
196,563.901
196,563.901
197,567.92
197,567.92
197,567.92
197,567.92
197,567.92
196,563.363
196,563.363
196,563.363
196,563.363
196,563.363
196,563.363
195,559.193
195,559.193
195,559.193
195,559.193
195,559.193
195,559.193
195,559.193
195,559.193
194,555.443
194,555.443
194,555.443
194,555.443
194,555.443
195,559.752
195,559.752
195,559.752
195,559.752
195,559.752
195,559.752
194,555.811
194,555.811
193,553.803
193,553.803
192,547.243
193,549.675
193,549.675
193,549.675
193,549.675
192,542.022
193,548.034
193,548.034
194,552.725
194,552.725
194,552.725
195,557.035
194,553.187
194,553.187
194,553.187
193,551.057
193,551.057
193,551.057
193,551.057
193,551.057
193,551.057
193,551.057
194,554.446
193,550.855
193,550.855
193,550.855
193,550.855
193,550.855
193,550.855
193,550.855
193,550.855
194,550.855
193,545.695
193,545.695
192,538.044
192,538.044
193,542.37
193,542.37
193,542.37
193,542.37
193,542.37
194,542.37
194,542.37
193,538.648
193,538.648
194,540.697
194,540.697
193,537.275
193,537.275
193,537.275
193,537.275
193,537.275
193,537.275
193,537.275
193,537.275
194,544.516
194,544.516
194,544.516
194,544.516
194,544.516
194,544.516
194,544.516
194,544.516
193,540.129
192,535.989
192,535.989
193,538.897
193,538.897
194,541.732
194,541.732
195,544.8
196,550.146
195,546.455
196,551.483
196,551.483
196,551.483
196,551.483
196,551.483
195,546.867
196,550.441
196,550.441
196,550.441
196,550.441
195,547.166
194,539.981
194,539.981
194,539.981
194,539.981
194,539.981
194,539.981
194,539.981
194,539.981
194,539.981
194,539.981
194,539.981
