userSpecific0,userSpecific1
212,636.677
212,636.677
212,636.677
212,636.677
211,631.318
211,631.318
211,631.318
211,631.318
210,627.659
211,631.678
212,635.018
213,637.45
213,637.45
213,637.45
213,637.45
212,632.311
213,635.271
213,635.271
214,635.271
215,640.349
216,644.357
216,644.357
217,649.194
218,652.768
218,652.768
218,652.768
218,652.768
219,657.994
219,657.994
220,661.722
220,661.722
220,661.722
220,661.722
220,661.722
220,661.722
220,661.722
221,665.741
221,665.741
221,665.741
221,665.741
221,665.741
221,665.741
220,661.659
220,661.659
221,661.659
221,661.659
222,666.713
223,669.763
224,669.763
224,669.763
225,673.85
225,673.85
225,673.85
225,673.85
225,673.85
226,681.197
226,681.197
225,679.187
225,679.187
225,679.187
225,679.187
226,687.974
227,692.431
226,685.831
226,685.831
226,685.831
226,685.831
226,685.831
227,688.854
227,688.854
226,685.106
226,685.106
225,681.456
225,681.456
224,675.129
225,678.431
224,673.644
225,676.74
225,676.74
225,676.74
226,676.74
226,676.74
227,679.359
226,674.932
227,674.932
227,674.932
227,674.932
226,671.361
225,666.982
226,670.194
227,673.768
228,678.773
228,678.773
228,678.773
228,678.773
229,678.773
228,675.369
227,671.933
226,666.898
226,666.898
227,671.896
227,671.896
227,671.896
227,671.896
226,668.027
225,662.788
224,657.094
225,659.714
225,659.714
225,659.714
225,659.714
226,659.714
225,654.106
224,651.009
224,651.009
224,651.009
225,655.319
225,655.319
226,659.706
226,659.706
227,663.754
228,667.215
229,673.518
228,669.969
229,672.018
229,672.018
230,676.405
230,676.405
230,676.405
231,680.271
231,680.271
231,680.271
231,680.271
232,682.588
232,682.588
233,686.135
233,686.135
233,686.135
234,691.625
234,691.625
234,691.625
233,684.127
233,684.127
234,687.322
233,683.63
233,683.63
233,683.63
233,683.63
233,683.63
233,683.63
233,683.63
234,686.625
234,686.625
235,690.669
234,686.967
234,686.967
234,686.967
235,690.946
235,690.946
234,687.155
235,690.975
235,690.975
235,690.975
235,690.975
236,693.407
236,693.407
236,693.407
237,698.285
238,705.884
238,705.884
238,705.884
238,705.884
239,711.412
240,715.362
241,715.362
242,719.489
243,723.628
244,729.059
245,733.3
246,733.3
247,739.021
247,739.021
247,739.021
247,739.021
247,739.021
248,742.221
248,742.221
249,745.648
249,745.648
250,751.588
250,751.588
249,746.55
250,749.835
250,749.835
251,753.838
251,753.838
250,749.703
251,753.199
252,753.199
252,753.199
252,753.199
251,749.416
252,753.68
252,753.68
252,753.68
251,748.382
251,748.382
251,748.382
252,752.369
252,752.369
252,752.369
252,752.369
253,752.369
252,748.867
253,753.165
253,753.165
253,753.165
254,755.955
254,755.955
254,755.955
255,758.198
254,754.182
255,754.182
255,754.182
254,752.127
255,755.401
256,760.385
257,763.379
258,767.473
259,771.134
258,767.312
259,767.312
260,772.483
261,776.263
261,776.263
261,776.263
260,771.139
260,771.139
261,771.139
260,767.627
260,767.627
259,764.5
259,764.5
260,768.441
261,773.06
262,776.504
263,780.873
263,780.873
263,780.873
264,786.065
264,786.065
265,790.667
266,797.355
267,801.246
268,805.085
269,807.919
268,803.872
267,803.872
268,808.04
267,803.337
268,806.913
268,806.913
268,806.913
268,806.913
268,806.913
268,806.913
267,802.492
266,798.352
266,798.352
267,802.211
268,805.714
268,805.714
267,800.903
268,804.625
269,808.548
268,801.773
269,805.495
269,805.495
270,809.407
271,813.685
270,809.633
270,809.633
270,809.633
271,811.689
272,814.017
272,814.017
273,816.982
273,816.982
272,810.192
273,814.723
272,811.127
272,811.127
271,807.135
271,807.135
272,811.715
272,811.715
272,811.715
272,811.715
272,811.715
272,811.715
273,815.723
