userSpecific0,userSpecific1
172,524.444
172,524.444
172,524.444
172,524.444
172,524.444
172,524.444
173,526.687
173,526.687
173,526.687
173,526.687
173,526.687
173,526.687
173,526.687
173,526.687
173,526.687
174,530.815
175,534.883
175,534.883
175,534.883
175,534.883
175,534.883
175,534.883
175,534.883
175,534.883
175,534.883
175,534.883
175,534.883
174,530.96
174,530.96
174,530.96
174,530.96
175,535.846
175,535.846
174,532.303
174,532.303
175,532.303
175,532.303
175,532.303
175,532.303
175,532.303
174,528.405
175,530.763
174,527.407
174,527.407
174,527.407
174,527.407
174,527.407
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
173,523.596
172,523.596
172,523.596
172,523.596
173,526.682
172,522.963
172,522.963
171,519.114
171,519.114
171,519.114
171,519.114
171,519.114
171,519.114
171,519.114
170,515.316
170,515.316
170,515.316
170,515.316
170,515.316
170,515.316
171,519.438
171,519.438
171,519.438
171,519.438
171,519.438
172,523.486
171,519.698
171,519.698
171,519.698
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
170,515.628
169,511.755
169,511.755
169,511.755
169,511.755
169,511.755
170,515.427
170,515.427
170,515.427
170,515.427
170,515.427
170,515.427
170,515.427
171,519.771
171,519.771
171,519.771
171,519.771
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
172,524.275
171,520.079
171,520.079
171,520.079
171,520.079
171,520.079
171,520.079
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
170,516.207
171,520.45
171,520.45
171,520.45
171,520.45
171,520.45
171,520.45
171,520.45
171,520.45
171,520.45
170,516.921
171,520.448
171,520.448
171,520.448
171,520.448
170,517.024
170,517.024
170,517.024
169,514.695
169,514.695
170,516.75
170,516.75
171,516.75
171,516.75
171,516.75
171,516.75
171,516.75
171,516.75
172,518.873
172,518.873
172,518.873
172,518.873
172,518.873
172,518.873
172,518.873
172,518.873
172,518.873
172,518.873
172,518.873
172,518.873
173,521.668
173,521.668
173,521.668
173,521.668
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
174,525.539
175,529.935
175,529.935
175,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
176,529.935
175,525.624
175,525.624
175,525.624
175,525.624
175,525.624
175,525.624
175,525.624
175,525.624
175,525.624
174,522.722
174,522.722
174,522.722
174,522.722
174,522.722
174,522.722
174,522.722
174,522.722
174,522.722
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
173,519.344
174,523.392
174,523.392
174,523.392
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
175,528.471
174,524.895
174,524.895
174,524.895
174,524.895
174,524.895
175,530.029
174,526.275
174,526.275
174,526.275
174,526.275
174,526.275
174,526.275
174,526.275
174,526.275
174,526.275
175,526.275
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
176,530.114
177,533.95
177,533.95
177,533.95
178,538.052
178,538.052
178,538.052
178,538.052
178,538.052
178,538.052
178,538.052
178,538.052
178,538.052
177,533.959
177,533.959
177,533.959
177,533.959
177,533.959
177,533.959
177,533.959
176,529.83
176,529.83
176,529.83
176,529.83
176,529.83
176,529.83
176,529.83
175,526.345
175,526.345
175,526.345
174,523.726
173,520.714
173,520.714
173,520.714
173,520.714
173,520.714
173,520.714
173,520.714
173,520.714
173,520.714
173,520.714
173,520.714
172,516.556
172,516.556
172,516.556
172,516.556
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
173,519.789
174,523.178
174,523.178
174,523.178
174,523.178
174,523.178
174,523.178
175,526.89
175,526.89
176,526.89
176,526.89
176,526.89
176,526.89
176,526.89
176,526.89
176,526.89
176,526.89
176,526.89
177,529.696
178,533.704
178,533.704
178,533.704
178,533.704
178,533.704
178,533.704
179,539.421
179,539.421
179,539.421
178,535.224
178,535.224
178,535.224
178,535.224
178,535.224
178,535.224
178,535.224
178,535.224
178,535.224
178,535.224
177,531.102
177,531.102
177,531.102
177,531.102
177,531.102
177,531.102
176,527.337
176,527.337
176,527.337
176,527.337
176,527.337
176,527.337
176,527.337
176,527.337
176,527.337
176,527.337
176,527.337
176,527.337
177,531.646
177,531.646
177,531.646
178,534.743
178,534.743
178,534.743
178,534.743
178,534.743
178,534.743
178,534.743
178,534.743
178,534.743
177,531.211
177,531.211
178,535.454
178,535.454
178,535.454
179,539.721
179,539.721
179,539.721
179,539.721
179,539.721
179,539.721
179,539.721
179,539.721
179,539.721
178,536.015
177,532.018
177,532.018
177,532.018
177,532.018
177,532.018
177,532.018
177,532.018
177,532.018
178,536.465
178,536.465
178,536.465
178,536.465
179,540.07
179,540.07
179,540.07
179,540.07
180,540.07
181,542.905
181,542.905
181,542.905
181,542.905
181,542.905
181,542.905
181,542.905
180,540.099
180,540.099
181,545.178
181,545.178
181,545.178
182,545.178
182,545.178
182,545.178
182,545.178
182,545.178
182,545.178
182,545.178
182,545.178
182,545.178
182,545.178
182,545.178
181,541.254
181,541.254
181,541.254
182,544.626
182,544.626
182,544.626
182,544.626
182,544.626
182,544.626
183,548.232
183,548.232
184,551.745
184,551.745
183,548.648
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
182,544.667
183,547.576
183,547.576
182,543.454
183,543.454
183,543.454
183,543.454
183,543.454
184,547.359
184,547.359
184,547.359
184,547.359
184,547.359
184,547.359
184,547.359
184,547.359
184,547.359
184,547.359
184,547.359
184,547.359
183,543.606
183,543.606
184,546.703
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
185,549.031
186,553.303
186,553.303
186,553.303
186,553.303
185,553.303
185,553.303
186,555.923
186,555.923
186,555.923
186,555.923
186,555.923
186,555.923
187,558.901
188,558.901
189,561.81
189,561.81
189,561.81
189,561.81
189,561.81
