userSpecific0,userSpecific1
342,1085.73
343,1089.03
343,1089.03
342,1085.71
342,1085.71
341,1082.33
341,1082.33
342,1085.8
342,1085.8
341,1082.11
341,1082.11
341,1082.11
342,1085.48
342,1085.48
341,1082.16
340,1078.67
339,1074.68
339,1074.68
339,1074.68
339,1074.68
339,1074.68
338,1071.12
339,1074.76
339,1074.76
339,1074.76
339,1074.76
339,1074.76
339,1074.76
338,1071.45
338,1071.45
338,1071.45
338,1071.45
337,1067.63
337,1067.63
337,1067.63
336,1064.19
337,1068.19
337,1068.19
336,1064.52
335,1061.01
335,1061.01
335,1061.01
335,1061.01
335,1061.01
335,1061.01
336,1064.31
336,1064.31
336,1064.31
337,1067.1
337,1067.1
337,1067.1
337,1067.1
338,1070.2
337,1066.74
338,1070.74
338,1070.74
339,1074.46
340,1081.25
340,1081.25
341,1083.58
341,1083.58
340,1080.08
341,1083.94
341,1083.94
341,1083.94
341,1083.94
342,1087.17
343,1090.41
344,1094.14
344,1094.14
345,1098.61
345,1098.61
346,1101.72
347,1105.24
348,1108.9
348,1108.9
348,1108.9
348,1108.9
348,1108.9
348,1108.9
347,1105.24
347,1105.24
347,1105.24
348,1109.6
347,1106.21
348,1113.67
348,1113.67
348,1113.67
349,1117.08
348,1113.45
347,1109.94
348,1109.94
348,1109.94
348,1109.94
349,1113.42
349,1113.42
350,1116.99
351,1120.02
351,1120.02
352,1120.02
351,1116.53
350,1113.18
350,1113.18
351,1117.55
352,1121.52
351,1117.74
351,1117.74
350,1114.39
351,1118.75
352,1122.04
351,1118.29
351,1118.29
350,1114.79
351,1114.79
350,1111.03
351,1117.7
350,1114.55
349,1111.22
348,1107.93
347,1104.6
347,1104.6
347,1104.6
347,1104.6
347,1104.6
348,1108.63
348,1108.63
347,1105.11
346,1101.61
346,1101.61
346,1101.61
347,1106.05
347,1106.05
348,1109.39
349,1113.14
349,1113.14
349,1113.14
350,1113.14
351,1116.43
351,1116.43
351,1116.43
351,1116.43
352,1119.54
352,1119.54
352,1119.54
352,1119.54
352,1119.54
352,1119.54
353,1123.55
352,1119.85
351,1116.82
350,1113.51
350,1113.51
349,1110.07
348,1106.24
347,1102.91
347,1102.91
348,1106.4
348,1106.4
348,1106.4
349,1109.85
349,1109.85
349,1109.85
350,1113.31
350,1113.31
351,1116.67
352,1119.95
352,1119.95
352,1119.95
353,1125.95
354,1130.19
354,1130.19
354,1130.19
354,1130.19
354,1130.19
354,1130.19
355,1134.72
356,1138.08
357,1142.85
357,1142.85
357,1142.85
358,1146.25
359,1150.41
359,1150.41
359,1150.41
359,1150.41
358,1147.21
358,1147.21
358,1147.21
358,1147.21
358,1147.21
359,1147.21
358,1143.49
359,1146.82
359,1146.82
359,1146.82
359,1146.82
360,1151.18
360,1151.18
359,1147.76
360,1151
361,1154.43
362,1157.97
361,1154.56
361,1154.56
361,1154.56
361,1154.56
360,1151
360,1151
361,1154.24
360,1150.44
359,1147.09
359,1147.09
360,1150.63
360,1150.63
359,1147.35
360,1150.72
361,1153.89
361,1153.89
361,1153.89
360,1150.58
361,1152.71
362,1156.41
362,1156.41
362,1156.41
362,1156.41
363,1159.85
363,1159.85
363,1159.85
362,1156.25
363,1160
364,1163.57
363,1159.91
362,1156.35
363,1159.58
364,1165.74
364,1165.74
363,1162.29
363,1162.29
363,1162.29
363,1162.29
364,1165.57
365,1167.88
366,1171.65
366,1171.65
367,1175.42
368,1179.87
368,1179.87
368,1179.87
369,1183.52
368,1180.16
368,1180.16
369,1184.04
370,1184.04
370,1184.04
369,1180.15
369,1180.15
370,1184.15
371,1186.94
372,1190.47
372,1190.47
372,1190.47
373,1194.21
372,1190.13
372,1190.13
371,1185.59
