userSpecific0,userSpecific1
217,645.79
216,641.779
216,641.779
216,641.779
216,641.779
216,641.779
216,641.779
216,641.779
216,641.779
215,636.63
214,631.888
214,631.888
215,634.018
214,629.969
214,629.969
214,629.969
213,629.969
213,629.969
213,629.969
213,629.969
213,629.969
213,629.969
213,629.969
213,629.969
213,629.969
213,629.969
212,626.452
212,626.452
213,630.393
212,624.09
212,624.09
212,624.09
211,619.27
211,619.27
211,619.27
210,614.577
211,618.248
211,618.248
211,618.248
211,618.248
211,618.248
210,614.847
211,618.827
210,613.246
210,613.246
210,613.246
211,617.776
212,621.361
211,617.292
210,613.721
209,610.921
209,610.921
209,610.921
209,610.921
208,607.506
208,607.506
207,604.277
207,604.277
208,609.064
207,605.137
208,607.924
208,607.924
209,613.924
210,619.392
210,619.392
211,623.44
212,626.275
212,626.275
212,626.275
212,626.275
212,626.275
212,626.275
211,622.701
212,626.186
212,626.186
213,631.785
213,631.785
213,631.785
214,640.227
214,640.227
213,635.982
213,635.982
213,635.982
214,638.049
215,642.049
214,637.867
214,637.867
215,641.847
215,641.847
216,646.33
216,646.33
215,643.351
215,643.351
215,643.351
215,643.351
216,647.851
217,652.502
217,652.502
216,647.565
216,647.565
216,647.565
217,652.444
217,652.444
217,652.444
217,652.444
217,652.444
217,652.444
217,652.444
217,652.444
218,656.445
218,656.445
217,652.36
217,652.36
217,652.36
217,652.36
217,652.36
218,656.506
218,656.506
218,656.506
217,651.187
218,655.187
218,655.187
219,657.209
219,657.209
219,657.209
219,657.209
220,661.792
220,661.792
220,661.792
220,661.792
220,661.792
220,661.792
220,661.792
220,661.792
220,661.792
220,661.792
220,661.792
220,661.792
219,658.279
218,654.702
218,654.702
218,654.702
218,654.702
218,654.702
218,654.702
217,648.702
217,648.702
217,648.702
217,648.702
217,648.702
217,648.702
217,648.702
217,648.702
217,648.702
217,648.702
216,643.29
215,637.267
215,637.267
215,637.267
215,637.267
215,637.267
215,637.267
216,641.63
216,641.63
215,636.613
215,636.613
215,636.613
215,636.613
216,641.04
215,637.595
215,637.595
214,634.207
214,634.207
214,634.207
214,634.207
215,638.214
215,638.214
215,638.214
215,638.214
215,638.214
214,634.022
215,637.41
214,629.867
214,629.867
214,629.867
215,633.396
215,633.396
215,633.396
214,627.728
214,627.728
214,627.728
214,627.728
213,622.303
213,622.303
213,622.303
214,626.936
214,626.936
213,622.917
213,622.917
213,622.917
214,628.155
214,628.155
214,628.155
215,633.003
215,633.003
215,633.003
216,638.009
215,632.8
215,632.8
216,636.922
216,636.922
216,636.922
216,636.922
216,636.922
216,636.922
216,636.922
217,640.97
216,636.922
217,640.666
217,640.666
217,640.666
217,640.666
216,637.849
216,637.849
217,642.048
218,646.692
218,646.692
218,646.692
218,646.692
218,646.692
218,646.692
218,646.692
219,650.221
218,646.257
218,646.257
219,651.226
219,651.226
219,651.226
219,651.226
218,647.226
218,647.226
218,647.226
219,651.226
218,647.063
217,641.298
217,641.298
217,641.298
218,644.394
218,644.394
219,648.522
219,648.522
218,643.371
218,643.371
219,646.457
219,646.457
219,646.457
219,646.457
219,646.457
220,652.2
220,652.2
219,648.818
218,645.02
218,645.02
218,645.02
218,645.02
218,645.02
218,645.02
219,648.922
218,644.85
218,644.85
217,639.888
216,634.794
215,630.891
214,627.662
214,627.662
214,627.662
214,627.662
213,623.085
213,623.085
213,623.085
213,623.085
213,623.085
213,623.085
213,623.085
212,619.219
212,619.219
211,612.88
211,612.88
212,615.904
212,615.904
211,611.468
210,600.333
210,600.333
211,604.643
212,608.754
212,608.754
212,608.754
211,604.445
211,604.445
211,604.445
210,599.287
211,604.054
211,604.054
211,604.054
210,599.82
209,595.054
209,595.054
210,599.369
211,604.162
211,604.162
212,607.435
212,607.435
212,607.435
213,612.189
213,612.189
213,612.189
214,616.01
213,611.49
213,611.49
212,606.628
212,606.628
213,611.208
213,611.208
213,611.208
213,611.208
214,617.579
213,610.605
214,614.317
214,614.317
215,619.543
215,619.543
216,624.451
217,628.142
217,628.142
217,628.142
217,628.142
218,631.678
219,637.528
219,637.528
218,634.431
217,628.071
216,622.805
216,622.805
216,622.805
216,622.805
216,622.805
216,622.805
216,622.805
216,622.805
215,618.133
215,618.133
216,625.901
217,630.869
217,630.869
217,630.869
217,630.869
216,628.556
216,628.556
216,628.556
216,628.556
217,632.029
217,632.029
218,636.339
218,636.339
218,636.339
219,640.379
219,640.379
220,645.203
219,641.147
218,637.766
217,633.451
218,637.899
217,634.123
217,634.123
216,630.809
215,623.379
215,623.379
216,628.333
217,631.698
218,635.114
218,635.114
218,635.114
218,635.114
218,635.114
219,638.818
219,638.818
219,638.818
218,634.419
218,634.419
219,638.905
219,638.905
219,638.905
219,638.905
219,638.905
220,643.594
220,643.594
220,643.594
219,638.743
219,638.743
219,638.743
219,638.743
