userSpecific0,userSpecific1
196,572.378
195,566.715
195,566.715
195,566.715
194,560.961
194,560.961
194,560.961
194,560.961
194,560.961
194,560.961
194,560.961
194,560.961
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
193,555.633
192,549.685
192,549.685
191,540.23
191,540.23
191,540.23
191,540.23
191,540.23
190,536.352
190,536.352
190,536.352
190,536.352
190,536.352
190,536.352
190,536.352
190,536.352
189,533.402
189,533.402
188,528.945
187,526.514
187,526.514
187,526.514
187,526.514
187,526.514
187,526.514
187,526.514
186,521.853
186,521.853
186,521.853
186,521.853
186,521.853
186,521.853
186,521.853
185,514.108
185,514.108
185,514.108
184,510.692
183,506.477
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
184,510.177
185,512.199
185,512.199
185,512.199
185,512.199
185,512.199
185,512.199
185,512.199
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
184,505.097
185,505.097
185,505.097
185,505.097
185,505.097
184,498.609
184,498.609
184,498.609
184,498.609
184,498.609
183,495.245
183,495.245
183,495.245
183,495.245
182,490.087
182,490.087
183,490.087
183,490.087
183,490.087
183,490.087
183,490.087
183,490.087
183,490.087
183,490.087
183,490.087
183,490.087
183,490.087
183,490.087
182,483.969
182,483.969
182,483.969
182,483.969
181,479.25
181,479.25
181,479.25
181,479.25
181,479.25
181,479.25
181,479.25
181,479.25
181,479.25
181,479.25
180,474.7
179,465.888
179,465.888
179,465.888
179,465.888
179,465.888
179,465.888
178,461.08
178,461.08
178,461.08
178,461.08
178,461.08
177,455.641
177,455.641
177,455.641
176,451.519
176,451.519
176,451.519
176,451.519
176,451.519
176,451.519
