88,4,39,27,70,52,88,4,39,27,70,52
88,4,39,27,70,52,88,4,39,27,70,52
88,4,39,27,70,52,88,4,39,27,70,52
89,4,39,28,70,52,88,4,39,27,70,52
89,4,39,28,70,52,88,4,39,27,70,52
89,4,39,28,70,52,88,4,39,27,70,52
88,4,38,27,69,50,88,4,39,27,70,52
88,4,38,27,69,50,88,4,39,27,70,52
87,4,38,27,67,50,88,4,39,27,70,52
87,4,38,27,67,50,88,4,39,27,70,52
88,4,38,27,69,52,88,4,39,27,70,52
88,4,38,27,69,52,88,4,39,27,70,52
88,4,38,27,69,52,88,4,39,27,70,52
89,4,38,27,71,52,87,4,39,27,69,51
89,4,38,27,71,52,87,4,39,27,69,51
89,4,38,27,71,52,86,4,39,26,68,48
89,4,38,27,71,52,86,4,39,26,68,48
89,4,38,27,71,52,86,4,39,26,68,48
90,4,38,27,71,52,86,4,39,26,68,48
91,4,38,27,72,52,85,4,38,25,68,46
91,4,38,27,72,52,85,4,38,25,68,46
91,4,38,27,72,52,85,4,38,25,68,46
91,4,38,27,72,52,85,4,38,25,68,46
91,4,38,27,72,52,85,4,38,25,68,46
91,4,38,27,72,52,85,4,38,25,68,46
90,4,38,27,72,52,85,4,38,25,68,46
90,4,38,27,72,52,85,4,38,25,68,46
90,4,38,27,72,52,85,4,38,25,68,46
90,4,38,27,72,52,85,4,38,25,68,46
90,4,38,27,72,52,84,4,38,25,67,45
89,4,37,27,71,52,84,4,38,25,67,45
