158.0,1566.0,193.4394206165553,158.0,1566.0,193.4394206165553
159.0,1579.0,194.7169297784699,159.0,1569.0,193.4394206165553
159.0,1579.0,194.7169297784699,160.0,1587.0,195.26157428084815
159.0,1579.0,194.7169297784699,160.0,1587.0,195.26157428084815
160.0,1595.0,195.9875013047878,161.0,1597.0,196.66579263151456
161.0,1612.0,198.02846589021934,162.0,1619.0,197.94330179342916
162.0,1633.0,199.50877034387472,163.0,1627.0,199.20443309110038
162.0,1633.0,199.50877034387472,164.0,1641.0,200.3395753037002
163.0,1650.0,200.81297594726362,165.0,1656.0,200.3395753037002
164.0,1667.0,201.82210765607684,166.0,1674.0,201.7067861589824
165.0,1680.0,203.88967876237675,167.0,1687.0,202.98429532089702
165.0,1680.0,203.88967876237675,168.0,1693.0,202.98429532089702
166.0,1698.0,205.28626079248122,168.0,1693.0,202.98429532089702
167.0,1712.0,205.28626079248122,168.0,1693.0,202.98429532089702
168.0,1734.0,206.37139663144228,169.0,1715.0,204.3878225099193
169.0,1755.0,208.4389677377422,169.0,1715.0,204.3878225099193
170.0,1770.0,209.69922068682905,170.0,1726.0,206.4553936162192
171.0,1790.0,212.77761042752658,170.0,1726.0,206.4553936162192
172.0,1800.0,214.03786337661347,171.0,1750.0,207.78440490619624
173.0,1823.0,215.70285375750103,172.0,1764.0,209.90941950720955
173.0,1823.0,215.70285375750103,173.0,1775.0,211.30332680396612
174.0,1842.0,217.06668562679448,174.0,1787.0,213.36066925364105
175.0,1865.0,218.39886806179285,174.0,1787.0,213.36066925364105
176.0,1885.0,219.67251547333447,175.0,1802.0,214.49581146624084
177.0,1895.0,219.67251547333447,176.0,1814.0,215.5015641890652
177.0,1895.0,219.67251547333447,177.0,1828.0,216.89726787058532
177.0,1895.0,219.67251547333447,178.0,1859.0,218.66272346315682
178.0,1911.0,221.12756527127326,179.0,1880.0,220.00055757594112
178.0,1911.0,221.12756527127326,180.0,1898.0,221.35476955296883
179.0,1937.0,222.90858683610804,181.0,1913.0,221.35476955296883
180.0,1963.0,224.4846736641587,182.0,1924.0,221.35476955296883
181.0,1978.0,226.74461809341213,183.0,1941.0,224.6823652865342
182.0,2004.0,228.09158283389576,184.0,1955.0,224.6823652865342
183.0,2021.0,229.46753718850482,184.0,1955.0,224.6823652865342
184.0,2033.0,229.46753718850482,185.0,1976.0,226.3939612601425
184.0,2033.0,229.46753718850482,186.0,1998.0,229.1749814163206
184.0,2033.0,229.46753718850482,187.0,2019.0,230.7627502671333
185.0,2050.0,230.84395995061223,188.0,2028.0,230.7627502671333
186.0,2074.0,232.41270463109024,189.0,2056.0,232.39152283198516
187.0,2087.0,233.96514427062303,190.0,2065.0,233.66903199389975
187.0,2087.0,233.96514427062303,191.0,2093.0,235.31715379975725
188.0,2099.0,233.96514427062303,192.0,2107.0,236.3848051040692
189.0,2117.0,235.3877315805577,193.0,2119.0,236.3848051040692
190.0,2135.0,236.76409499167963,194.0,2130.0,238.64474953332262
190.0,2135.0,236.76409499167963,195.0,2145.0,239.72988537228366
190.0,2135.0,236.76409499167963,195.0,2145.0,239.72988537228366
191.0,2150.0,238.02434794076652,195.0,2145.0,239.72988537228366
192.0,2160.0,238.02434794076652,196.0,2174.0,241.09474572870928
193.0,2173.0,238.02434794076652,197.0,2192.0,242.69133740232925
194.0,2195.0,239.5502980419312,198.0,2216.0,245.3869655161098
195.0,2214.0,242.26070556769037,199.0,2226.0,247.64690994536323
195.0,2214.0,242.26070556769037,200.0,2244.0,249.2316369058844
196.0,2239.0,243.63847559423962,201.0,2266.0,250.6631201746742
196.0,2239.0,243.63847559423962,202.0,2293.0,252.15004178483971
197.0,2260.0,246.3038252425773,203.0,2323.0,253.90132097146628
197.0,2260.0,246.3038252425773,204.0,2338.0,256.4899678046908
198.0,2282.0,247.66894502532696,205.0,2357.0,257.790794422091
199.0,2304.0,251.53974716806923,205.0,2357.0,257.790794422091
199.0,2304.0,251.53974716806923,206.0,2374.0,259.1873764521954
200.0,2329.0,253.17110903956143,207.0,2400.0,261.3609120892515
201.0,2352.0,254.51634970379996,208.0,2417.0,264.62147355817183
202.0,2382.0,255.89693095960655,209.0,2438.0,265.6261196105904
202.0,2382.0,255.89693095960655,209.0,2438.0,265.6261196105904
203.0,2397.0,256.9648105857399,210.0,2457.0,266.6948775853081
204.0,2423.0,258.4452555715292,211.0,2469.0,267.71700817237587
205.0,2452.0,259.8838003236261,211.0,2469.0,267.71700817237587
205.0,2452.0,259.8838003236261,212.0,2490.0,268.9821563427293
206.0,2461.0,260.9059309106938,213.0,2518.0,270.6918541909394
206.0,2461.0,260.9059309106938,214.0,2539.0,272.4167367156093
206.0,2461.0,260.9059309106938,215.0,2559.0,273.80300769180394
207.0,2491.0,262.3086007180854,215.0,2559.0,273.80300769180394
208.0,2514.0,263.64125206894136,215.0,2559.0,273.80300769180394
209.0,2540.0,264.9791333926417,216.0,2584.0,275.74142253971456
